"COD","CODINTEGR","TITULO","TITABREV","NIVEL","PADRE","NOTA1","NOTA2","NOTA3","VALORNOTA","REFERENCIA","FECHA_NOTA"
"48142000","J48142000","- Papel para decorar y revestimientos similares de paredes, constituidos por papel recubierto o revestido, en la cara vista, con una capa de plástico graneada, gofrada, coloreada, impresa con motivos o decorada de otro modo","",4,"4814","","","","","",""
"481490","J481490","- Los demás","",4,"4814","","","","","",""
"48149010","J48149010","-- Papel para decorar y revestimientos similares de paredes constituidos por papel graneado, gofrado, coloreado en la superficie, impreso con motivos o decorado de otro modo, en la superficie, y recubierto o revestido de plástico protector transparente","",5,"481490","","","","","",""
"48149070","J48149070","-- Los demás","",5,"481490","","","","","",""
"4816","J4816","Papel carbón (carbónico), papel autocopia y demás papeles para copiar o transferir (excepto los de la partida 4809), clisés de mimeógrafo («stencils») completos y planchas offset, de papel, incluso acondicionados en cajas","",3,"48","","","","","",""
"48162000","J48162000","- Papel autocopia","",4,"4816","","","","","",""
"48169000","J48169000","- Los demás","",4,"4816","","","","","",""
"4817","J4817","Sobres, sobres carta, tarjetas postales sin ilustrar y tarjetas para correspondencia, de papel o cartón; cajas, bolsas y presentaciones similares, de papel o cartón, con un surtido de artículos de correspondencia","",3,"48","","","","","",""
"48171000","J48171000","- Sobres","",4,"4817","","","","","",""
"48172000","J48172000","- Sobres carta, tarjetas postales sin ilustrar y tarjetas para correspondencia","",4,"4817","","","","","",""
"48173000","J48173000","- Cajas, bolsas y presentaciones similares de papel o cartón, con un surtido de artículos de correspondencia","",4,"4817","","","","","",""
"4818","J4818","Papel del tipo utilizado para papel higiénico y papeles similares, guata de celulosa o napa de fibras de celulosa, de los tipos utilizados para fines domésticos o sanitarios, en bobinas (rollos) de una anchura inferior o igual a 36 cm o cortados en format","",3,"48","","","","","",""
"481810","J481810","- Papel higiénico","",4,"4818","","","","","",""
"48181010","J48181010","-- De un peso por capa inferior o igual a 25 g/m²","",5,"481810","","","","","",""
"48181090","J48181090","-- De un peso por capa superior a 25 g/m²","",5,"481810","","","","","",""
"481820","J481820","- Pañuelos, toallitas de desmaquillar y toallas","",4,"4818","","","","","",""
"48182010","J48182010","-- Pañuelos y toallitas de desmaquillaje","",5,"481820","","","","","",""
"_48182090","J48182090","-- Toallas","",5,"481820","","","","","",""
"48182091","J48182091","--- En bobinas (rollos)","",6,"481820","","","","","",""
"48182099","J48182099","--- Las demás","",6,"481820","","","","","",""
"48183000","J48183000","- Manteles y servilletas","",4,"4818","","","","","",""
"48185000","J48185000","- Prendas y complementos (accesorios), de vestir","",4,"4818","","","","","",""
"481890","J481890","- Los demás","",4,"4818","","","","","",""
"48189010","J48189010","-- Artículos para uso quirúrgico, médico o higiénico, sin acondicionar para la venta al por menor","",5,"481890","","","","","",""
"48189090","J48189090","-- Los demás","",5,"481890","","","","","",""
"4819","J4819","Cajas, sacos (bolsas), bolsitas, cucuruchos y demás envases de papel, cartón, guata de celulosa o napa de fibras de celulosa; cartonajes de oficina, tienda o similares","",3,"48","","","","","",""
"48191000","J48191000","- Cajas de papel o cartón corrugado","",4,"4819","","","","","",""
"48192000","J48192000","- Cajas y cartonajes, plegables, de papel o cartón, sin corrugar","",4,"4819","","","","","",""
"48193000","J48193000","- Sacos (bolsas) con una anchura en la base superior o igual a 40 cm","",4,"4819","","","","","",""
"48194000","J48194000","- Los demás sacos (bolsas); bolsitas y cucuruchos","",4,"4819","","","","","",""
"48195000","J48195000","- Los demás envases, incluidas las fundas para discos","",4,"4819","","","","","",""
"48196000","J48196000","- Cartonajes de oficina, tienda o similares","",4,"4819","","","","","",""
"4820","J4820","Libros registro, libros de contabilidad, talonarios (de notas, pedidos o recibos), agendas, bloques, memorandos, bloques de papel de cartas y artículos similares, cuadernos, carpetas de mesa, clasificadores, encuadernaciones (de hojas móviles u otras), ca","",3,"48","","","","","",""
"482010","J482010","- Libros registro, libros de contabilidad, talonarios (de notas, pedidos o recibos), bloques memorandos, bloques de papel de cartas, agendas y artículos similares","",4,"4820","","","","","",""
"48201010","J48201010","-- Libros registro, libros de contabilidad, talonarios de pedidos o de recibos","",5,"482010","","","","","",""
"48201030","J48201030","-- Talonarios de notas, bloques de papel de cartas y bloques memorandos","",5,"482010","","","","","",""
"48201050","J48201050","-- Agendas","",5,"482010","","","","","",""
"48201090","J48201090","-- Los demás","",5,"482010","","","","","",""
"48202000","J48202000","- Cuadernos","",4,"4820","","","","","",""
"48203000","J48203000","- Clasificadores, encuadernaciones (excepto las cubiertas para libros), carpetas y cubiertas para documentos","",4,"4820","","","","","",""
"48204000","J48204000","- Formularios en paquetes o plegados («manifold»), aunque lleven papel carbón (carbónico)","",4,"4820","","","","","",""
"48205000","J48205000","- Álbumes para muestras o para colecciones","",4,"4820","","","","","",""
"48209000","J48209000","- Los demás","",4,"4820","","","","","",""
"4821","J4821","Etiquetas de todas clases, de papel o cartón, incluso impresas","",3,"48","","","","","",""
"482110","J482110","- Impresas","",4,"4821","","","","","",""
"48211010","J48211010","-- Autoadhesivas","",5,"482110","","","","","",""
"48211090","J48211090","-- Las demás","",5,"482110","","","","","",""
"482190","J482190","- Las demás","",4,"4821","","","","","",""
"48219010","J48219010","-- Autoadhesivas","",5,"482190","","","","","",""
"48219090","J48219090","-- Las demás","",5,"482190","","","","","",""
"4822","J4822","Carretes, bobinas, canillas y soportes similares, de pasta de papel, papel o cartón, incluso perforados o endurecidos","",3,"48","","","","","",""
"48221000","J48221000","- De los tipos utilizados para el bobinado de hilados textiles","",4,"4822","","","","","",""
"48229000","J48229000","- Los demás","",4,"4822","","","","","",""
"4823","J4823","Los demás papeles, cartones, guata de celulosa y napa de fibras de celulosa, cortados en formato; los demás artículos de pasta de papel, papel, cartón, guata de celulosa o napa de fibras de celulosa","",3,"48","","","","","",""
"48232000","J48232000","- Papel y cartón filtro","",4,"4823","","","","","",""
"48234000","J48234000","- Papel diagrama para aparatos registradores, en bobinas (rollos), hojas o discos","",4,"4823","","","","","",""
"_482361","J482361","- Bandejas, fuentes, platos, tazas, vasos y artículos similares, de papel o cartón","",4,"4823","","","","","",""
"48236100","J48236100","-- De bambú","",5,"482361","","","","","",""
"482369","J482369","-- Los demás","",5,"482369","","","","","",""
"48236910","J48236910","--- Bandejas, fuentes y platos","",6,"482369","","","","","",""
"48236990","J48236990","--- Los demás","",6,"482369","","","","","",""
"482370","J482370","- Artículos moldeados o prensados, de pasta de papel","",4,"4823","","","","","",""
"48237010","J48237010","-- Envases alveolares para huevos","",5,"482370","","","","","",""
"48237090","J48237090","-- Los demás","",5,"482370","","","","","",""
"482390","J482390","- Los demás","",4,"4823","","","","","",""
