"COD","CODINTEGR","TITULO","TITABREV","NIVEL","PADRE","NOTA1","NOTA2","NOTA3","VALORNOTA","REFERENCIA","FECHA_NOTA"
"8461","P8461","Máquinas de cepillar, limar, mortajar, brochar, tallar o acabar engranajes, aserrar, trocear y demás máquinas herramienta que trabajen por arranque de metal o cermet, no expresadas ni comprendidas en otra parte","",3,"84","","","","","",""
"846130","P846130","Máquinas de brochar","",4,"8461","","","","","",""
"84613010","P84613010","De control numérico","",5,"846130","","","","","",""
"84613090","P84613090","Las demás","",5,"846130","","","","","",""
"846140","P846140","Máquinas de tallar o acabar engranajes","",4,"8461","","","","","",""
"_846140102","P846140102","De tallar engranajes cilíndricos","",,"","","","","","",""
"84614011","P84614011","De control numérico","",5,"846140","","","","","",""
"84614019","P84614019","Las demás","",5,"846140","","","","","",""
"_8461403","P8461403","De tallar otros engranajes","",,"","","","","","",""
"84614039","P84614039","Las demás","",5,"846140","","","","","",""
"_846140701","P846140701","Máquinas de acabar engranajes","",,"","","","","","",""
"84614071","P84614071","De control numérico","",5,"846140","","","","","",""
"84614079","P84614079","Las demás","",5,"846140","","","","","",""
"84614090","P84614090","Las demás","",5,"846140","","","","","",""
"846150","P846150","Máquinas de aserrar o trocear","",4,"8461","","","","","",""
"_8461501","P8461501","Máquinas de aserrar","",,"","","","","","",""
"84615011","P84615011","Circulares","",5,"846150","","","","","",""
"84615019","P84615019","Las demás","",5,"846150","","","","","",""
"84615090","P84615090","Máquinas de trocear","",5,"846150","","","","","",""
"84619000","P84619000","Las demás","",5,"846190","","","","","",""
"846210","P846210","Máquinas, incluidas las prensas, de forjar o estampar; martillos pilón y otras máquinas de martillar","",4,"8462","","","","","",""
"84621010","P84621010","De control numérico","",5,"846210","","","","","",""
"84621090","P84621090","Las demás","",5,"846210","","","","","",""
"_84622","P84622","Máquinas, incluidas las prensas, de enrollar, curvar, plegar, enderezar o aplanar","",,"","","","","","",""
"846221","P846221","De control numérico","",4,"8462","","","","","",""
"84622110","P84622110","Para trabajar productos planos","",5,"846221","","","","","",""
"84622180","P84622180","Las demás","",5,"846221","","","","","",""
"846229","P846229","Las demás","",4,"8462","","","","","",""
"84622910","P84622910","Para trabajar productos planos","",5,"846229","","","","","",""
"_8462299","P8462299","Las demás","",,"","","","","","",""
"84622991","P84622991","Hidráulicas","",5,"846229","","","","","",""
"84622998","P84622998","Las demás","",5,"846229","","","","","",""
"85340090","P85340090","Que lleven otros elementos pasivos","",5,"853400","","","","","",""
"8535","P8535","Aparatos para corte, seccionamiento, protección, derivación, empalme o conexión de circuitos eléctricos (por ejemplo: interruptores, conmutadores, cortacircuitos, pararrayos, limitadores de tensión, supresores de sobretensión transitoria, tomas de corriente y demás conectores, cajas de empalme), para una tensión superior a 1 000 V","",3,"85","","","","","",""
"85351000","P85351000","Fusibles y cortacircuitos de fusible","",5,"853510","","","","","",""
"_8535210","P8535210","Disyuntores","",,"","","","","","",""
"85352100","P85352100","Para una tensión inferior a 72,5 kV","",5,"853521","","","","","",""
"85352900","P85352900","Los demás","",5,"853529","","","","","",""
"853530","P853530","Seccionadores e interruptores","",4,"8535","","","","","",""
"85353010","P85353010","Para una tensión inferior a 72,5 kV","",5,"853530","","","","","",""
"85353090","P85353090","Los demás","",5,"853530","","","","","",""
"85354000","P85354000","Pararrayos, limitadores de tensión y supresores de sobretensión transitoria","",5,"853540","","","","","",""
"85359000","P85359000","Los demás","",5,"853590","","","","","",""
"853610","P853610","Fusibles y cortacircuitos de fusible","",4,"8536","","","","","",""
"85361010","P85361010","Para intensidades inferiores o iguales  a 10 A","",5,"853610","","","","","",""
"85361050","P85361050","Para intensidades superiores a 10 A pero inferiores o iguales a 63 A","",5,"853610","","","","","",""
"85361090","P85361090","Para intensidades superiores a 63 A","",5,"853610","","","","","",""
"853620","P853620","Disyuntores","",4,"8536","","","","","",""
"85362010","P85362010","Para intensidades inferiores o iguales a 63 A","",5,"853620","","","","","",""
"85362090","P85362090","Para intensidades superiores a 63 A","",5,"853620","","","","","",""
"853630","P853630","Los demás aparatos para protección de circuitos eléctricos","",4,"8536","","","","","",""
"85363010","P85363010","Para intensidades inferiores o iguales a 16 A","",5,"853630","","","","","",""
"85363030","P85363030","Para intensidades superiores a 16 A pero inferiores o iguales a 125 A","",5,"853630","","","","","",""
"85363090","P85363090","Para intensidades superiores a 125 A","",5,"853630","","","","","",""
"_85364","P85364","Relés","",,"","","","","","",""
"853641","P853641","Para una tensión inferior o igual a 60 V","",4,"8536","","","","","",""
"85364110","P85364110","Para intensidades inferiores o iguales a 2 A","",5,"853641","","","","","",""
"85364190","P85364190","Para intensidades superiores a 2 A","",5,"853641","","","","","",""
"85364900","P85364900","Los demás","",5,"853649","","","","","",""
"853650","P853650","Los demás interruptores, seccionadores y conmutadores","",4,"8536","","","","","",""
"85365005","P85365005","Interruptores electrónicos de protección térmica, compuestos por un transistor y una microplaquita lógica (tecnología chip-on-chip)","",5,"853650","","","","","",""
"85365007","P85365007","Interruptores electromecánicos de acción rápida para una corriente inferior o igual a 11 A","",5,"853650","","","","","",""
"_853650101","P853650101","Los demás","",,"","","","","","",""
"85365011","P85365011","De botón o pulsador","",5,"853650","","","","","",""
"85365015","P85365015","Rotativos","",5,"853650","","","","","",""
"85365019","P85365019","Los demás","",5,"853650","","","","","",""
"85365080","P85365080","Los demás","",5,"853650","","","","","",""
"_85366","P85366","Portalámparas, clavijas y tomas de corriente (enchufes)","",,"","","","","","",""
"85366110","P85366110","Portalámparas Edison","",5,"853661","","","","","",""
"85366190","P85366190","Los demás","",5,"853661","","","","","",""
"853669","P853669","Los demás","",4,"8536","","","","","",""
"85366910","P85366910","Para cables coaxiales","",5,"853669","","","","","",""
"85366990","P85366990","Los demás","",5,"853669","","","","","",""
"85367000","P85367000","Conectores de fibras ópticas, haces o cables de fibras ópticas","",5,"853670","","","","","",""
"853690","P853690","Los demás aparatos","",4,"8536","","","","","",""
"85369010","P85369010","Conexiones y elementos de contacto para hilos y cables","",5,"853690","","","","","",""
"85369020","P85369020","Sondas de discos (wafers) de material semiconductor","",5,"853690","","","","","",""
"85369085","P85369085","Los demás","",5,"853690","","","","","",""
"853710","P853710","Para una tensión inferior o igual a 1 000 V","",4,"8537","","","","","",""
"85371010","P85371010","Controles numéricos que incorporen una máquina automática para tratamiento o procesamiento de datos","",5,"853710","","","","","",""
"_8537109","P8537109","Los demás","",,"","","","","","",""
"85371091","P85371091","Aparatos de mando con memoria programable","",5,"853710","","","","","",""
"85371099","P85371099","Los demás","",5,"853710","","","","","",""
"853720","P853720","Para una tensión superior a 1 000 V","",4,"8537","","","","","",""
"9103","R9103","Despertadores y demás relojes de pequeño mecanismo de relojería","",3,"91","","","","","",""
"91031000","R91031000","Eléctricos","",5,"910310","","","","","",""
"91039000","R91039000","Los demás","",5,"910390","","","","","",""
"91040000","R91040000","Relojes de tablero de instrumentos y relojes similares, para automóviles, aeronaves, barcos o demás vehículos","",5,"910400","","","","","",""
"9105","R9105","Los demás relojes","",3,"91","","","","","",""
"_9105110","R9105110","Despertadores","",,"","","","","","",""
"91051100","R91051100","Eléctricos","",5,"910511","","","","","",""
"91051900","R91051900","Los demás","",5,"910519","","","","","",""
"_9105210","R9105210","Relojes de pared","",,"","","","","","",""
"91052100","R91052100","Eléctricos","",5,"910521","","","","","",""
"91052900","R91052900","Los demás","",5,"910529","","","","","",""
"_9105910","R9105910","Los demás","",,"","","","","","",""
"91059100","R91059100","Eléctricos","",5,"910591","","","","","",""
"910599","R910599","Los demás","",4,"9105","","","","","",""
"91059910","R91059910","Relojes de mesa o chimenea","",5,"910599","","","","","",""
"91059990","R91059990","Los demás","",5,"910599","","","","","",""
"9106","R9106","Aparatos de control de tiempo y contadores de tiempo, con mecanismo de relojería o motor sincrónico (por ejemplo: registradores de asistencia, registradores fechadores, registradores contadores)","",3,"91","","","","","",""
"91061000","R91061000","Registradores de asistencia; registradores fechadores y registradores contadores","",5,"910610","","","","","",""
"910690","R910690","Los demás","",4,"9106","","","","","",""
"91069010","R91069010","Contadores de minutos y de segundos","",5,"910690","","","","","",""
"91069080","R91069080","Los demás","",5,"910690","","","","","",""
"91070000","R91070000","Interruptores horarios y demás aparatos que permitan accionar un dispositivo en un momento dado, con mecanismo de relojería o motor sincrónico","",5,"910700","","","","","",""
"9108","R9108","Pequeños mecanismos de relojería completos y montados","",3,"91","","","","","",""
"_9108110","R9108110","Eléctricos","",,"","","","","","",""
"91081200","R91081200","Con indicador optoelectrónico solamente","",5,"910812","","","","","",""
"91081900","R91081900","Los demás","",5,"910819","","","","","",""
"91082000","R91082000","Automáticos","",5,"910820","","","","","",""
"91089000","R91089000","Los demás","",5,"910890","","","","","",""
"9109","R9109","Los demás mecanismos de relojería completos y montados","",3,"91","","","","","",""
"_9109110","R9109110","Eléctricos","",,"","","","","","",""
"91091900","R91091900","Los demás","",5,"910919","","","","","",""
"91099000","R91099000","Los demás","",5,"910990","","","","","",""
"_91101","R91101","Pequeños mecanismos","",,"","","","","","",""
"911011","R911011","Mecanismos completos, sin montar o parcialmente montados (chablons)","",4,"9110","","","","","",""
"91101110","R91101110","De volante y espiral","",5,"911011","","","","","",""
"91101190","R91101190","Los demás","",5,"911011","","","","","",""
"91101200","R91101200","Mecanismos incompletos, montados","",5,"911012","","","","","",""
"91101900","R91101900","Mecanismos «en blanco» («ébauches»)","",5,"911019","","","","","",""
"91109000","R91109000","Los demás","",5,"911090","","","","","",""
"9111","R9111","Cajas de los relojes de las partidas 9101 o 9102 y sus partes","",3,"91","","","","","",""
"91112000","R91112000","Cajas de metal común, incluso dorado o plateado","",5,"911120","","","","","",""
"91118000","R91118000","Las demás cajas","",5,"911180","","","","","",""
"91119000","R91119000","Partes","",5,"911190","","","","","",""
"9112","R9112","Cajas y envolturas similares para los demás aparatos de relojería y sus partes","",3,"91","","","","","",""
"91129000","R91129000","Partes","",5,"911290","","","","","",""
"9113","R9113","Pulseras para reloj y sus partes","",3,"91","","","","","",""
"911310","R911310","De metal precioso o chapado de metal precioso (plaqué)","",4,"9113","","","","","",""
"91131090","R91131090","De chapado de metal precioso (plaqué)","",5,"911310","","","","","",""
"91132000","R91132000","De metal común, incluso dorado o plateado","",5,"911320","","","","","",""
"91139010","R91139010","De cuero natural o regenerado","",5,"911390","","","","","",""
"91139080","R91139080","Las demás","",5,"911390","","","","","",""
"91141000","R91141000","Muelles (resortes), incluidas las espirales","",5,"911410","","","","","",""
"91142000","R91142000","Piedras","",5,"911420","","","","","",""
