"COD","CODINTEGR","TITULO","NIVEL","TITABREV","PADRE","NOTA1","NOTA2","NOTA3","VALORNOTA","REFERENCIA","FECHA_NOTA"
"2112","22112","Meat of poultry, fresh or chilled",4,"","211","","","","","",
"21121","221121","Meat of chickens, fresh or chilled",5,"","2112","","","","","",
"21122","221122","Meat of ducks, fresh or chilled",5,"","2112","","","","","",
"21123","221123","Meat of geese, fresh or chilled",5,"","2112","","","","","",
"21124","221124","Meat of turkeys, fresh or chilled",5,"","2112","","","","","",
"21125","221125","Meat of guinea fowl, fresh or chilled",5,"","2112","","","","","",
"2113","22113","Meat of mammals, frozen",4,"","211","","","","","",
"21131","221131","Meat of cattle, frozen",5,"","2113","","","","","",
"21132","221132","Meat of buffalo, frozen",5,"","2113","","","","","",
"21133","221133","Meat of pigs, frozen",5,"","2113","","","","","",
"21134","221134","Meat of rabbits and hares, frozen",5,"","2113","","","","","",
"21135","221135","Meat of sheep, frozen",5,"","2113","","","","","",
"21136","221136","Meat of goat, frozen",5,"","2113","","","","","",
"21137","221137","Meat of camels and camelids, frozen",5,"","2113","","","","","",
"21138","221138","Meat of horses and other equines, frozen",5,"","2113","","","","","",
"21139","221139","Other meat of mammals, frozen",5,"","2113","","","","","",
"2114","22114","Meat of poultry, frozen",4,"","211","","","","","",
"21141","221141","Meat of chickens, frozen",5,"","2114","","","","","",
"21142","221142","Meat of ducks, frozen",5,"","2114","","","","","",
"21143","221143","Meat of geese, frozen",5,"","2114","","","","","",
"21144","221144","Meat of turkeys, frozen",5,"","2114","","","","","",
"21145","221145","Meat of guinea fowl, frozen",5,"","2114","","","","","",
"2115","22115","Edible offal of mammals, fresh, chilled or frozen",4,"","211","","","","","",
"21151","221151","Edible offal of cattle, fresh, chilled or frozen",5,"","2115","","","","","",
"21152","221152","Edible offal of buffalo, fresh, chilled or frozen",5,"","2115","","","","","",
"21153","221153","Edible offal of pigs, fresh, chilled or frozen",5,"","2115","","","","","",
"21155","221155","Edible offal of sheep, fresh, chilled or frozen",5,"","2115","","","","","",
"21156","221156","Edible offal of goat, fresh, chilled or frozen",5,"","2115","","","","","",
"21159","221159","Edible offal of mammals, fresh, chilled or frozen, n.e.c.",5,"","2115","","","","","",
"2116","22116","Edible offal of poultry, fresh, chilled or frozen",4,"","211","","","","","",
"21160","221160","Edible offal of poultry, fresh, chilled or frozen",5,"","2116","","","","","",
"2117","22117","Other meat and edible offal, fresh, chilled or frozen",4,"","211","","","","","",
"21170","221170","Other meat and edible offal, fresh, chilled or frozen",5,"","2117","","","","","",
"2118","22118","Preserves and preparations of meat, meat offal or blood",4,"","211","","","","","",
"21181","221181","Pig meat, cuts, salted, dried or smoked (bacon and ham)",5,"","2118","","","","","",
"21182","221182","Bovine meat, salted, dried or smoked",5,"","2118","","","","","",
"21183","221183","Other meat and edible meat offal, salted, in brine, dried or smoked; edible flours and meals of meat or meat offal",5,"","2118","","","","","",
"21184","221184","Sausages and similar products of meat, offal or blood",5,"","2118","","","","","",
"21185","221185","Extracts and juices of meat, fish, crustaceans, molluscs or other aquatic invertebrates",5,"","2118","","","","","",
"21186","221186","Prepared dishes and meals based on meat",5,"","2118","","","","","",
"21189","221189","Other prepared or preserved meat, meat offal or blood",5,"","2118","","","","","",
"2119","22119","Flours, meals and pellets of meat or meat offal, inedible; greaves",4,"","211","","","","","",
"21190","221190","Flours, meals and pellets of meat or meat offal, inedible; greaves",5,"","2119","","","","","",
"212","2212","Prepared and preserved fish, crustaceans, molluscs and other aquatic invertebrates",3,"","21","","","","","",
"2121","22121","Fish, frozen (excluding fish fillets and fish meat)",4,"","212","","","","","",
"21211","221211","Freshwater fish, frozen",5,"","2121","","","","","",
"21212","221212","Salmonidae, frozen",5,"","2121","","","","","",
"21213","221213","Flatfish, frozen",5,"","2121","","","","","",
"21214","221214","Fish of Gadiformes, frozen",5,"","2121","","","","","",
"21215","221215","Tunas, skipjack or stripe-bellied bonito, frozen",5,"","2121","","","","","",
"21216","221216","Other pelagic fish, frozen",5,"","2121","","","","","",
"21219","221219","Other fish, frozen",5,"","2121","","","","","",
"2122","22122","Fish fillets and meat; fish livers and roes",4,"","212","","","","","",
"21221","221221","Fish fillets and fish meat (whether or not minced), fresh or chilled",5,"","2122","","","","","",
"21222","221222","Fish fillets, frozen",5,"","2122","","","","","",
"21223","221223","Fish meat, whether or not minced, frozen",5,"","2122","","","","","",
"21224","221224","Fish fillets, dried, salted or in brine, but not smoked",5,"","2122","","","","","",
"0","0","Agriculture, forestry and fishery products",1,"","","","","","","",
"01","001","Products of agriculture, horticulture and market gardening",2,"","0","","","","","",
"011","0011","Cereals",3,"","01","","","","","",
"0111","00111","Wheat",4,"","011","","","","","",
"01111","001111","Wheat, seed",5,"","0111","","","","","",
"01112","001112","Wheat, other",5,"","0111","","","","","",
"0112","00112","Maize (corn)",4,"","011","","","","","",
"01121","001121","Maize (corn), seed",5,"","0112","","","","","",
"01122","001122","Maize (corn), other",5,"","0112","","","","","",
"0113","00113","Rice",4,"","011","","","","","",
"01131","001131","Rice, seed",5,"","0113","","","","","",
"01132","001132","Rice paddy, other (not husked)",5,"","0113","","","","","",
"0114","00114","Sorghum",4,"","011","","","","","",
"01141","001141","Sorghum, seed",5,"","0114","","","","","",
"01142","001142","Sorghum, other",5,"","0114","","","","","",
"0115","00115","Barley",4,"","011","","","","","",
"01151","001151","Barley, seed",5,"","0115","","","","","",
"01152","001152","Barley, other",5,"","0115","","","","","",
"0116","00116","Rye",4,"","011","","","","","",
"01161","001161","Rye, seed",5,"","0116","","","","","",
"01162","001162","Rye, other",5,"","0116","","","","","",
"0117","00117","Oats",4,"","011","","","","","",
"01171","001171","Oats, seed",5,"","0117","","","","","",
"01172","001172","Oats, other",5,"","0117","","","","","",
"0118","00118","Millet",4,"","011","","","","","",
"01181","001181","Millet, seed",5,"","0118","","","","","",
"01182","001182","Millet, other",5,"","0118","","","","","",
"0119","00119","Other cereals",4,"","011","","","","","",
"01191","001191","Triticale",5,"","0119","","","","","",
"01192","001192","Buckwheat",5,"","0119","","","","","",
"01193","001193","Fonio",5,"","0119","","","","","",
"01194","001194","Quinoa",5,"","0119","","","","","",
"01195","001195","Canary seed",5,"","0119","","","","","",
"01199","001199","Other cereals n.e.c.",5,"","0119","","","","","",
"012","0012","Vegetables",3,"","01","","","","","",
"0121","00121","Leafy or stem vegetables",4,"","012","","","","","",
"01211","001211","Asparagus",5,"","0121","","","","","",
"01212","001212","Cabbages",5,"","0121","","","","","",
"01213","001213","Cauliflowers and broccoli",5,"","0121","","","","","",
"01214","001214","Lettuce and chicory",5,"","0121","","","","","",
"01215","001215","Spinach",5,"","0121","","","","","",
"01216","001216","Artichokes",5,"","0121","","","","","",
"01219","001219","Other leafy or stem vegetables",5,"","0121","","","","","",
"0122","00122","Melons",4,"","012","","","","","",
"01221","001221","Watermelons",5,"","0122","","","","","",
"01229","001229","Cantaloupes and other melons",5,"","0122","","","","","",
"0123","00123","Fruit-bearing vegetables",4,"","012","","","","","",
"01231","001231","Chillies and peppers, green (""Capsicum"" spp. and ""Pimenta"" spp.)",5,"","0123","","","","","",
"01232","001232","Cucumbers and gherkins",5,"","0123","","","","","",
"01233","001233","Eggplants (aubergines)",5,"","0123","","","","","",
"01234","001234","Tomatoes",5,"","0123","","","","","",
"01235","001235","Pumpkins, squash and gourds",5,"","0123","","","","","",
"01239","001239","Other fruit-bearing vegetables",5,"","0123","","","","","",
"0124","00124","Green leguminous vegetables",4,"","012","","","","","",
"01241","001241","Beans, green",5,"","0124","","","","","",
"01242","001242","Peas, green",5,"","0124","","","","","",
"01243","001243","Broad beans and horse beans, green",5,"","0124","","","","","",
"01249","001249","Other green leguminous vegetables",5,"","0124","","","","","",
"0125","00125","Root, bulb or tuberous vegetables",4,"","012","","","","","",
"01251","001251","Carrots and turnips",5,"","0125","","","","","",
"01252","001252","Green garlic",5,"","0125","","","","","",
"01253","001253","Onions",5,"","0125","","","","","",
"01254","001254","Leeks and other alliaceous vegetables",5,"","0125","","","","","",
"01259","001259","Other root, bulb and tuberous vegetables, n.e.c.",5,"","0125","","","","","",
"0126","00126","Vegetable seeds, except beet seeds",4,"","012","","","","","",
"01260","001260","Vegetable seeds, except beet seeds",5,"","0126","","","","","",
"0127","00127","Mushrooms and truffles",4,"","012","","","","","",
"01270","001270","Mushrooms and truffles",5,"","0127","","","","","",
"0129","00129","Vegetables, fresh, n.e.c.",4,"","012","","","","","",
"01290","001290","Vegetables, fresh, n.e.c.",5,"","0129","","","","","",
"013","0013","Fruits and nuts",3,"","01","","","","","",
"0131","00131","Tropical and subtropical fruits",4,"","013","","","","","",
"01311","001311","Avocados",5,"","0131","","","","","",
"01312","001312","Bananas",5,"","0131","","","","","",
"01313","001313","Plantains and cooking bananas",5,"","0131","","","","","",
"01314","001314","Dates",5,"","0131","","","","","",
"01315","001315","Figs",5,"","0131","","","","","",
"01316","001316","Mangoes, guavas and mangosteens",5,"","0131","","","","","",
"01317","001317","Papayas",5,"","0131","","","","","",
"01318","001318","Pineapples",5,"","0131","","","","","",
"01319","001319","Other tropical and subtropical fruits, n.e.c.",5,"","0131","","","","","",
"0132","00132","Citrus fruits",4,"","013","","","","","",
"01321","001321","Pomelos and grapefruits",5,"","0132","","","","","",
"01322","001322","Lemons and limes",5,"","0132","","","","","",
"01323","001323","Oranges",5,"","0132","","","","","",
"01324","001324","Tangerines, mandarins, clementines",5,"","0132","","","","","",
"01329","001329","Other citrus fruit, n.e.c.",5,"","0132","","","","","",
"0133","00133","Grapes",4,"","013","","","","","",
"01330","001330","Grapes",5,"","0133","","","","","",
"0134","00134","Pome fruits and stone fruits",4,"","013","","","","","",
"01341","001341","Apples",5,"","0134","","","","","",
"01342","001342","Pears and quinces",5,"","0134","","","","","",
"01343","001343","Apricots",5,"","0134","","","","","",
"01344","001344","Cherries",5,"","0134","","","","","",
"01345","001345","Peaches and nectarines",5,"","0134","","","","","",
"01346","001346","Plums and sloes",5,"","0134","","","","","",
"01349","001349","Other pome fruits and stone fruits",5,"","0134","","","","","",
"0135","00135","Berries and other fruits",4,"","013","","","","","",
"01351","001351","Currants and gooseberries",5,"","0135","","","","","",
"01352","001352","Kiwi fruit",5,"","0135","","","","","",
"01353","001353","Raspberries, blackberries, mulberries and loganberries",5,"","0135","","","","","",
"01354","001354","Strawberries",5,"","0135","","","","","",
"01355","001355","Other berries; fruits of the genus ""Vaccinium""",5,"","0135","","","","","",
"01356","001356","Locust beans (carobs)",5,"","0135","","","","","",
"01359","001359","Other fruits, n.e.c.",5,"","0135","","","","","",
"0136","00136","Fruit seeds",4,"","013","","","","","",
"01360","001360","Fruit seeds",5,"","0136","","","","","",
"0137","00137","Nuts (excluding wild edible nuts and groundnuts), in shell",4,"","013","","","","","",
"01371","001371","Almonds, in shell",5,"","0137","","","","","",
"01372","001372","Cashew nuts, in shell",5,"","0137","","","","","",
"01373","001373","Chestnuts, in shell",5,"","0137","","","","","",
"01374","001374","Hazelnuts, in shell",5,"","0137","","","","","",
"01375","001375","Pistachios, in shell",5,"","0137","","","","","",
"01376","001376","Walnuts, in shell",5,"","0137","","","","","",
