"CODIGO1","CODIGO2","CODINT1","CODINT2","COMENTARIO","VALORCOMENTARIO","FECHA","TIPO_ACTUALIZACION"
"85324","8899","NN85324","Q8899","Asistencia social y orientación de niños y adolescentes.","","",""
"85325","8812","NN85325","Q8812","La rehabilitación y capacitación de personas discapacitadas, siempre que la docencia no constituya un ingrediente fundamental.","","",""
"85325","8899","NN85325","Q8899","Servicios de adopción y prevención de malos tratos en la infancia
Asesoramiento sobre el presupuesto familiar, orientación familiar.
Prestación de auxilio a víctimas de catástrofes.
Actividades benéficas de apoyo a lo social.
Centros de día.","","",""
"90010","3700","OO90010","E3700","Explotación de sistemas de alcantarllado.
Recogida, transporte y tratamiento de aguas residuales.
Vaciado y limpieza de fosas sépticas.
Tratamiento de aguas residuales de piscinas y de la industria.","","",""
"90020","3822","OO90020","E3822","Explotación de instalaciones de tratamiento de residuos peligrosos.
Tratamiento y eliminación de animales tóxicos vivos o muertos y residuos radiactivos.
Eliminación de bienes usados como frigoríficos.
Incineración de deshechos peligrosos.","","",""
"90020","3821","OO90020","E3821","Explotación de vertederos para la eliminación de deshechos no peligrosos.
Eliminación de deshechos no peligrosos por combustión, incineración u otros medios.
Tratamiento de residuos orgánicos para su eliminación.","","",""
"90020","3812","OO90020","E3812","Recogida de residuos peligrosos, pilas, baterías usadas, aceites y grasas usadas.., los dehechos que entrañan peligros biológicos.","","",""
"90020","3811","OO90020","E3811","Recogida de deshechos sólidos no peligrosos de los contenedores y cubos de basura procedentes de los hogares.","","",""
"90030","3811","OO90030","E3811","Recogida de basura de papeleras y contenedores en lugares públicos.","","",""
"90030","8129","OO90030","N8129","Barrido y riego exterior de calles.
Retirada de hielo y nieve en las calles.","","",""
"90030","3900","OO90030","E3900","Descontaminación de suelos y aguas superficiales y subterráneas en el lugar de contaminación.
Limpieza de vertidos de petróleo en tierra, aguas superficiales, océanos y mares.
Actividades especializadas de control de otros tipos de contaminación.","","",""
"91110","9411","OO91110","S9411","","","",""
"91120","9412","OO91120","S9412","","","",""
"91200","9420","OO91200","S9420","","","",""
"91310","9491","OO91310","S9491","","","",""
"91320","9492","OO91320","S9492","","","",""
"91331","9499","OO91331","S9499","Asociaciones juveniles y de estudiantes.","","",""
"91332","9499","OO91332","S9499","Organizaciones independientes creadas para la defensa de una causa.
Asociaciones para actividades culturales, turisticas.
Asociaciones que buscan la protección y la mejora de determinados grupos: como asociaciones con fines patrióticos, de consumidores.","","",""
"92111","5915","OO92111","J5915","Producción de películas, utilizando película de celuloide, DVD o cintas de vídeo, para su proyección en locales de espectáculo o para su transmisión por televisión.
Producción de cortos, documentales.","","",""
"92112","5912","OO92112","J5912","Actividades auxiliares como doblaje, efectos especiales, y otras de apoyo a la producción.","","",""
"92112","5920","OO92112","J5920","Actividades de estudio de grabación de sonido.","","",""
"92121","5917","OO92121","J5917","Distribución de películas y cintas de vídeo a las industrias.
Adquisición de derechos de distribución de películas de cine y de cintas de vídeo.","","",""
"92122","5917","OO92122","J5917","Distribución de películas sobre cintas de vídeo destinadas al público.","","",""
"92130","5914","OO92130","J5914","","","",""
"92201","5920","OO92201","J5920","Producción de programas de radio en diferido.","","",""
"92201","6010","OO92201","J6010","Difusión de programas de radio en directo.","","",""
"92202","5916","OO92202","J5916","Producción de programas de televisión.","","",""
"92203","6020","OO92203","J6020","Difusión de programas de televisión.","","",""
"92311","9003","OO92311","R9003","Actividades de artistas individuales como escultores, pintores, creadores de dibujos animados, grabadores, etc.
Actividades de escritores individuales.
Restauración de obras de arte como cuadros.","","",""
"92311","9001","OO92311","R9001","Actividades de artistas individuales como actores, bailarines, músicos, oradores o conferenciantes.
Actividades de grupos, compañias, orquestas o bandas.","","",""
"92312","9001","OO92312","R9001","Producción de obras de teatro, conciertos, etc. y otras actividades realizadas en directo.","","",""
"92313","9002","OO92313","R9002","Los servicios técnicos especiales complementarias a la producción y necesarias en espectáculos en directo como tramoyistas, técnicos de iluminación, directores, productores.","","",""
"92320","7990","OO92320","N7990","Servicio de ventas de entradas.","","",""
"92320","9004","OO92320","R9004","Gestión de salas de teatro, musicales y dedicadas a otras actividades artísticas.","","",""
"92330","9321","OO92330","R9321","","","",""
"92341","9329","OO92341","R9329","Explotación de salas de baile.","","",""
"92341","8552","OO92341","P8552","Clases de baile sin obtención de un título oficial.","","",""
"92342","9329","OO92342","R9329","Espectáculos taurinos.","","",""
"92343","9001","OO92343","R9001","Espectáculos circenses, de marionetas.","","",""
"92343","9329","OO92343","R9329","Rodeos, galerías de tiro al blanco, fuegos artificiales, instalaciones de ferrocarriles en miniatura.","","",""
"92400","7420","OO92400","M7420","Actividades de reporteros gráficos independientes.","","",""
"92400","9003","OO92400","R9003","Actividades de periodistas independientes.","","",""
"92510","9106","OO92510","R9106","","","",""
"92510","9105","OO92510","R9105","","","",""
"92521","9102","OO92521","R9102","","","",""
"92522","9103","OO92522","R9103","","","",""
"92530","9104","OO92530","R9104","","","",""
"92611","9311","OO92611","R9311","Gestión de instalaciones deportivas al aire libre como piscinas, estadios de fútbol, etc.","","",""
"92612","9329","OO92612","R9329","Explotación de estaciones de esquí.","","",""
"92613","9311","OO92613","R9311","Gestión de instalaciones deportivas al aire libre como campos de golf, hipódromos, circuitos de vehículos de motor y similares.","","",""
"92621","9312","OO92621","R9312","Actividades de los clubs deportivos.","","",""
"92621","8551","OO92621","P8551","Instrucción deportiva por parte de entrenadores o profesores.","","",""
"92621","9313","OO92621","R9313","Acividades de gimnasios.","","",""
"92622","9329","OO92622","R9329","Explotación de la instalaciones de los puertos deportivos.","","",""
"92623","7990","OO92623","N7990","Reservas para eventos deportivos.","","",""
"92623","9319","OO92623","R9319","Organización, promoción y producción de espectaculos deportivos.
Actividades de deportistas, atletas, jueces y arbitros,etc.
Carreras de caballos, galgos, automoviles.
Caza y pesca deportiva o de esparcimiento.","","",""
"92623","9313","OO92623","R9313","Actividades de musculación o culturismo.","","",""
"34200","3311","DM34200","C3311","Reparación y mantenimiento de contenedores de metal para todo medio de transporte.","","",""
"45450","4399","FF45450","F4399","Limpieza al vapor, con chorro de arena o similares, del exterior de edificios.","","",""
"36500","2640","DN36500","C2640","Fabricación de juegos electrónicos, videojuegos.","","",""
"51382","4631","GG51382","G4631","Comercio al por mayor de frutas y hortalizas en conserva.","","",""
"45217","4399","FF45217","F4399","Construcción de piscinas al aire libre.","","",""
"45421","4329","FF45421","F4329","Instalación de puertas autómaticas y giratorias de madera o plástico.","","",""
"45422","4329","FF45422","F4329","Instalación de puertas automáticas y giratorias de materiales metálicos.","","",""
"52272","4721","GG52272","G4721","Comercio al por menor de frutas y hortalizas en conservas.","","",""
